# Wiktionary	nav	http://wiktionary.org/	CC BY-SA
00488225-n	nav:lemma	dáʼákaʼ
00575741-n	nav:lemma	naanish
00584367-n	nav:lemma	naashnish
00757080-n	nav:lemma	bąąhági
00757080-n	nav:lemma	átʼéii
00780889-n	nav:lemma	aniʼį́į́ʼ
00780889-n	nav:lemma	aneestʼį́į́ʼ
00823884-n	nav:lemma	achʼąąʼ
00823884-n	nav:lemma	adáʼatsʼiʼ
00928371-n	nav:lemma	nahat’á
00973077-n	nav:lemma	baaʼ
01057631-n	nav:lemma	nidaʼąnyéézh
01221611-n	nav:lemma	hashké
01221611-n	nav:lemma	nídzin
01248075-n	nav:lemma	diigis
01312096-n	nav:lemma	naaki
01312096-n	nav:lemma	góneʼ
01312096-n	nav:lemma	yéigo
01312096-n	nav:lemma	daʼahijoogą́ą́ʼ
01318894-n	nav:lemma	łį́į́ʼ
01322604-n	nav:lemma	łééchąąyázhí
01324431-n	nav:lemma	naaldeehii
01324431-n	nav:lemma	daʼalghałígíí
01325417-n	nav:lemma	adeeʼ
01326291-n	nav:lemma	chʼosh
01326291-n	nav:lemma	doo
01326291-n	nav:lemma	yitʼínii
01348530-n	nav:lemma	chʼosh
01348530-n	nav:lemma	doo
01348530-n	nav:lemma	yitʼínii
01397114-n	nav:lemma	tátłʼid
01444339-n	nav:lemma	naʼashǫ́ʼii
01444339-n	nav:lemma	łóóʼ
01444339-n	nav:lemma	atsiniltłʼish
01444339-n	nav:lemma	ííłʼínígíí
01444339-n	nav:lemma	atsiniltłʼish
01444339-n	nav:lemma	ííłʼínígíí
01454545-n	nav:lemma	táłtłʼááh
01454545-n	nav:lemma	kʼaaʼ
01456756-n	nav:lemma	táłtłʼááh
01456756-n	nav:lemma	łį́į́ʼ
01457082-n	nav:lemma	dáánézí
01467804-n	nav:lemma	łóóʼchilí
01467804-n	nav:lemma	bitʼaʼ
01467804-n	nav:lemma	ádaadinígíí
01471682-n	nav:lemma	naaldeehii
01471682-n	nav:lemma	bitsʼin
01471682-n	nav:lemma	dahólónígíí
01480516-n	nav:lemma	łóóʼ
01480516-n	nav:lemma	ooshgę́ęzhii
01482330-n	nav:lemma	łóóʼ
01482330-n	nav:lemma	hashkéhé
01484850-n	nav:lemma	łóóʼ
01484850-n	nav:lemma	hashkéhétsoh
01485479-n	nav:lemma	łóóʼntsxaaí
01485479-n	nav:lemma	díníchʼahii
01488038-n	nav:lemma	łóóʼntsxaaí
01488038-n	nav:lemma	łikizhígíí
01491006-n	nav:lemma	łóóʼ
01491006-n	nav:lemma	hashkéhé
01491006-n	nav:lemma	dootłʼizhígíí
01494475-n	nav:lemma	łóóʼ
01494475-n	nav:lemma	hashkéhé
01494475-n	nav:lemma	bitsiiʼ
01494475-n	nav:lemma	dikʼání
01496331-n	nav:lemma	łóóʼtʼą́hí
01496331-n	nav:lemma	atsiniltłʼish
01496331-n	nav:lemma	ííłʼínígíí
01497738-n	nav:lemma	tsiikʼánii
01500091-n	nav:lemma	łóóʼ
01500091-n	nav:lemma	adishishí
01500091-n	nav:lemma	ntsxaaígíí
01503061-n	nav:lemma	tsídii
01518878-n	nav:lemma	tsídiitsoh
01519563-n	nav:lemma	tsídiitsoh
01519563-n	nav:lemma	bikʼos
01519563-n	nav:lemma	dootłʼizhí
01519873-n	nav:lemma	tsídiitsoh
01519873-n	nav:lemma	ditsʼozígíí
01520576-n	nav:lemma	tsídii
01520576-n	nav:lemma	biyęęzhtsohígíí
01521756-n	nav:lemma	Shádiʼááhdę́ę́ʼ
01521756-n	nav:lemma	tsídiitsoh
01523105-n	nav:lemma	naayééʼ
01523105-n	nav:lemma	tsídiitsoh
01531178-n	nav:lemma	tsídiiłtsooí
01531178-n	nav:lemma	bitʼaʼ
01531178-n	nav:lemma	łizhinígíí
01534433-n	nav:lemma	dilchʼóshii
01539573-n	nav:lemma	tsídiiłbáhí
01541386-n	nav:lemma	tááʼyaʼniiltʼóshii
